ATH,19990106
ATH,19990222
ATH,19990325
ATH,19990409
ATH,19990412
ATH,19990531
ATH,19991028
ATH,20000106
ATH,20000501
ATH,20000815
ATH,20001225
ATH,20001226
ATH,20010101
ATH,20010226
ATH,20010325
ATH,20010413
ATH,20010416
ATH,20010501
ATH,20010604
ATH,20010815
ATH,20011028
ATH,20011225
ATH,20011226
ATH,20020101
ATH,20020318
ATH,20020325
ATH,20020501
ATH,20020503
ATH,20020506
ATH,20020624
ATH,20020815
ATH,20021028
ATH,20021225
ATH,20021226
ATH,20021231
ATH,20030101
ATH,20030106
ATH,20030310
ATH,20030325
ATH,20030425
ATH,20030428
ATH,20030501
ATH,20030616
ATH,20030815
ATH,20031028
ATH,20031225
ATH,20031226
ATH,20040101
ATH,20040106
ATH,20040223
ATH,20040325
ATH,20040409
ATH,20040412
ATH,20040531
ATH,20041028
ATH,20050106
ATH,20050314
ATH,20050325
ATH,20050429
ATH,20050502
ATH,20050620
ATH,20050815
ATH,20051028
ATH,20051226
ATH,20060106
ATH,20060306
ATH,20060421
ATH,20060424
ATH,20060501
ATH,20060612
ATH,20060815
ATH,20061225
ATH,20061226
ATH,20070101
ATH,20070219
ATH,20070406
ATH,20070409
ATH,20070501
ATH,20070528
ATH,20070815
ATH,20071225
ATH,20071226
ATH,20080101
ATH,20080310
ATH,20080325
ATH,20080425
ATH,20080428
ATH,20080501
ATH,20080616
ATH,20080815
ATH,20081028
ATH,20081225
ATH,20081226
ATH,20090101
ATH,20090106
ATH,20090302
ATH,20090325
ATH,20090417
ATH,20090420
ATH,20090501
ATH,20090608
ATH,20091028
ATH,20091225
ATH,20100101
ATH,20100106
ATH,20100215
ATH,20100325
ATH,20100402
ATH,20100405
ATH,20100524
ATH,20101028
ATH,20110106
ATH,20110307
ATH,20110325
ATH,20110422
ATH,20110425
ATH,20110613
ATH,20110815
ATH,20111028
ATH,20111226
ATH,20120106
ATH,20120227
ATH,20120413
ATH,20120416
ATH,20120501
ATH,20120604
ATH,20120815
ATH,20121225
ATH,20121226
ATH,20130101
ATH,20130318
ATH,20130325
ATH,20130501
ATH,20130503
ATH,20130506
ATH,20130624
ATH,20130815
ATH,20131028
ATH,20131225
ATH,20131226
ATH,20140101
ATH,20140106
ATH,20140303
ATH,20140325
ATH,20140418
ATH,20140421
ATH,20140501
ATH,20140609
ATH,20140815
ATH,20141028
ATH,20141225
ATH,20141226
ATH,20150101
ATH,20150106
ATH,20150223
ATH,20150325
ATH,20150410
ATH,20150413
ATH,20150501
ATH,20150601
ATH,20151028
ATH,20151225
ATH,20160101
ATH,20160106
ATH,20160314
ATH,20160325
ATH,20160429
ATH,20160502
ATH,20160620
ATH,20160815
ATH,20161028
ATH,20161226
ATH,20170106
ATH,20170227
ATH,20170414
ATH,20170417
ATH,20170501
ATH,20170605
ATH,20170815
ATH,20171225
ATH,20171226
ATH,20180101
ATH,20180219
ATH,20180406
ATH,20180409
ATH,20180501
ATH,20180528
ATH,20180815
ATH,20181225
ATH,20181226
ATH,20190101
ATH,20190311
ATH,20190325
ATH,20190426
ATH,20190429
ATH,20190501
ATH,20190617
ATH,20190815
ATH,20191028
ATH,20191225
ATH,20191226
ATH,20200101
ATH,20200106
ATH,20200302
ATH,20200325
ATH,20200417
ATH,20200420
ATH,20200501
ATH,20200608
ATH,20201028
ATH,20201225
ATH,20210101
ATH,20210106
ATH,20210315
ATH,20210325
ATH,20210430
ATH,20210503
ATH,20210621
ATH,20211028
ATH,20220106
ATH,20220307
ATH,20220325
ATH,20220422
ATH,20220425
ATH,20220613
ATH,20220815
ATH,20221028
ATH,20221226
ATH,20230106
ATH,20230227
ATH,20230414
ATH,20230417
ATH,20230501
ATH,20230605
ATH,20230815
ATH,20231225
ATH,20231226
ATH,20240101
ATH,20240318
ATH,20240325
ATH,20240501
ATH,20240503
ATH,20240506
ATH,20240624
ATH,20240815
ATH,20241028
ATH,20241225
ATH,20241226
ATH,20250101
ATH,20250106
ATH,20250303
ATH,20250325
ATH,20250418
ATH,20250421
ATH,20250501
ATH,20250609
ATH,20250815
ATH,20251028
ATH,20251225
ATH,20251226
ATH,20260101
ATH,20260106
ATH,20260223
ATH,20260325
ATH,20260410
ATH,20260413
ATH,20260501
ATH,20260601
ATH,20261028
ATH,20261225
ATH,20270101
ATH,20270106
ATH,20270315
ATH,20270325
ATH,20270430
ATH,20270503
ATH,20270621
ATH,20271028
ATH,20280106
ATH,20280228
ATH,20280414
ATH,20280417
ATH,20280501
ATH,20280605
ATH,20280815
ATH,20281225
ATH,20281226
ATH,20290101
ATH,20290219
ATH,20290406
ATH,20290409
ATH,20290501
ATH,20290528
ATH,20290815
ATH,20291225
ATH,20291226
AUC,19981026
AUC,19981225
AUC,19981228
AUC,19990101
AUC,19990104
AUC,19990402
AUC,19990405
AUC,19990607
AUC,19991025
AUC,19991227
AUC,19991228
AUC,20000103
AUC,20000104
AUC,20000131
AUC,20000421
AUC,20000424
AUC,20000425
AUC,20000605
AUC,20001023
AUC,20001030
AUC,20001225
AUC,20001226
AUC,20010101
AUC,20010102
AUC,20010206
AUC,20010413
AUC,20010416
AUC,20010425
AUC,20010604
AUC,20010606
AUC,20011022
AUC,20011225
AUC,20011226
AUC,20020101
AUC,20020102
AUC,20020206
AUC,20020329
AUC,20020401
AUC,20020425
AUC,20020603
AUC,20021025
AUC,20021028
AUC,20021225
AUC,20021226
AUC,20030101
AUC,20030102
AUC,20030127
AUC,20030206
AUC,20030418
AUC,20030421
AUC,20030425
AUC,20030602
AUC,20031027
AUC,20031225
AUC,20031226
AUC,20040101
AUC,20040102
AUC,20040126
AUC,20040206
AUC,20040409
AUC,20040412
AUC,20040607
AUC,20041025
AUC,20041227
AUC,20041228
AUC,20050103
AUC,20050104
AUC,20050325
AUC,20050328
AUC,20050425
AUC,20050606
AUC,20051024
AUC,20051226
AUC,20051227
AUC,20060102
AUC,20060103
AUC,20060130
AUC,20060206
AUC,20060414
AUC,20060417
AUC,20060425
AUC,20060605
AUC,20061023
AUC,20061225
AUC,20061226
AUC,20070101
AUC,20070102
AUC,20070129
AUC,20070206
AUC,20070406
AUC,20070409
AUC,20070425
AUC,20070604
AUC,20071022
AUC,20071225
AUC,20071226
AUC,20080101
AUC,20080102
AUC,20080128
AUC,20080206
AUC,20080321
AUC,20080324
AUC,20080425
AUC,20080602
AUC,20081027
AUC,20081225
AUC,20081226
AUC,20090101
AUC,20090102
AUC,20090126
AUC,20090206
AUC,20090410
AUC,20090413
AUC,20090601
AUC,20091026
AUC,20091225
AUC,20091228
AUC,20100101
AUC,20100104
AUC,20100201
AUC,20100402
AUC,20100405
AUC,20100607
AUC,20101025
AUC,20101227
AUC,20101228
AUC,20110103
AUC,20110104
AUC,20110131
AUC,20110422
AUC,20110425
AUC,20110606
AUC,20111024
AUC,20111226
AUC,20111227
AUC,20120102
AUC,20120103
AUC,20120130
AUC,20120206
AUC,20120406
AUC,20120409
AUC,20120425
AUC,20120604
AUC,20121022
AUC,20121225
AUC,20121226
AUC,20130101
AUC,20130102
AUC,20130128
AUC,20130206
AUC,20130329
AUC,20130401
AUC,20130425
AUC,20130603
AUC,20131028
AUC,20131225
AUC,20131226
AUC,20140101
AUC,20140102
AUC,20140127
AUC,20140206
AUC,20140418
AUC,20140421
AUC,20140425
AUC,20140602
AUC,20141027
AUC,20141225
AUC,20141226
AUC,20150101
AUC,20150102
AUC,20150126
AUC,20150206
AUC,20150403
AUC,20150406
AUC,20150601
AUC,20151026
AUC,20151225
AUC,20151228
AUC,20160101
AUC,20160104
AUC,20160201
AUC,20160325
AUC,20160328
AUC,20160425
AUC,20160606
AUC,20161024
AUC,20161226
AUC,20161227
AUC,20170102
AUC,20170103
AUC,20170130
AUC,20170206
AUC,20170414
AUC,20170417
AUC,20170425
AUC,20170605
AUC,20171023
AUC,20171225
AUC,20171226
AUC,20180101
AUC,20180102
AUC,20180129
AUC,20180206
AUC,20180330
AUC,20180402
AUC,20180425
AUC,20180604
AUC,20181022
AUC,20181225
AUC,20181226
AUC,20190101
AUC,20190102
AUC,20190128
AUC,20190206
AUC,20190419
AUC,20190422
AUC,20190425
AUC,20190603
AUC,20191028
AUC,20191225
AUC,20191226
AUC,20200101
AUC,20200102
AUC,20200127
AUC,20200206
AUC,20200410
AUC,20200413
AUC,20200601
AUC,20201026
AUC,20201225
AUC,20201228
AUC,20210101
AUC,20210104
AUC,20210201
AUC,20210402
AUC,20210405
AUC,20210607
AUC,20211025
AUC,20211227
AUC,20211228
AUC,20220103
AUC,20220104
AUC,20220131
AUC,20220415
AUC,20220418
AUC,20220425
AUC,20220606
AUC,20221024
AUC,20221226
AUC,20221227
AUC,20230102
AUC,20230103
AUC,20230130
AUC,20230206
AUC,20230407
AUC,20230410
AUC,20230425
AUC,20230605
AUC,20231023
AUC,20231225
AUC,20231226
AUC,20240101
AUC,20240102
AUC,20240129
AUC,20240206
AUC,20240329
AUC,20240401
AUC,20240425
AUC,20240603
AUC,20241028
AUC,20241225
AUC,20241226
AUC,20250101
AUC,20250102
AUC,20250127
AUC,20250206
AUC,20250418
AUC,20250421
AUC,20250425
AUC,20250602
AUC,20251027
AUC,20251225
AUC,20251226
AUC,20260101
AUC,20260102
AUC,20260126
AUC,20260206
AUC,20260403
AUC,20260406
AUC,20260601
AUC,20261026
AUC,20261225
AUC,20261228
AUC,20270101
AUC,20270104
AUC,20270201
AUC,20270326
AUC,20270329
AUC,20270607
AUC,20271025
AUC,20271227
AUC,20271228
AUC,20280103
AUC,20280104
AUC,20280131
AUC,20280414
AUC,20280417
AUC,20280425
AUC,20280605
AUC,20281023
AUC,20281225
AUC,20281226
AUC,20290101
AUC,20290102
AUC,20290129
AUC,20290206
AUC,20290330
AUC,20290402
AUC,20290425
AUC,20290604
AUC,20291022
AUC,20291225
AUC,20291226
AUC,20300101
AUC,20300102
AUC,20300128
AUC,20300206
AUC,20300419
AUC,20300422
AUC,20300425
AUC,20300603
AUC,20301028
AUC,20301225
AUC,20301226
AUC,20310101
AUC,20310102
AUC,20310127
AUC,20310206
AUC,20310411
AUC,20310414
AUC,20310425
AUC,20310602
AUC,20311027
AUC,20311225
AUC,20311226
AUC,20320101
AUC,20320102
AUC,20320126
AUC,20320206
AUC,20320326
AUC,20320329
AUC,20320607
AUC,20321025
AUC,20321227
AUC,20321228
AUC,20330103
AUC,20330104
AUC,20330131
AUC,20330415
AUC,20330418
AUC,20330425
AUC,20330606
AUC,20331024
AUC,20331226
AUC,20331227
AUC,20340102
AUC,20340103
AUC,20340130
AUC,20340206
AUC,20340407
AUC,20340410
AUC,20340425
AUC,20340605
AUC,20341023
AUC,20341225
AUC,20341226
AUC,20350101
AUC,20350102
AUC,20350129
AUC,20350206
AUC,20350323
AUC,20350326
AUC,20350425
AUC,20350604
AUC,20351022
AUC,20351225
AUC,20351226
AUC,20360101
AUC,20360102
AUC,20360128
AUC,20360206
AUC,20360411
AUC,20360414
AUC,20360425
AUC,20360602
AUC,20361027
AUC,20361225
AUC,20361226
BA,19990101
BA,19990401
BA,19990402
BA,19990525
BA,19990614
BA,19990621
BA,19990709
BA,19990816
BA,19991011
BA,19991208
BA,19991231
BA,20000420
BA,20000421
BA,20000501
BA,20000525
BA,20000619
BA,20000821
BA,20001016
BA,20001106
BA,20001208
BA,20001225
BA,20001229
BA,20010101
BA,20010402
BA,20010412
BA,20010413
BA,20010501
BA,20010525
BA,20010611
BA,20010618
BA,20010709
BA,20010820
BA,20011010
BA,20011015
BA,20011225
BA,20011231
BA,20020101
BA,20020204
BA,20020205
BA,20020328
BA,20020329
BA,20020401
BA,20020501
BA,20020617
BA,20020709
BA,20020819
BA,20021010
BA,20021021
BA,20021225
BA,20030101
BA,20030331
BA,20030417
BA,20030418
BA,20030501
BA,20030609
BA,20030616
BA,20030709
BA,20030818
BA,20031010
BA,20031013
BA,20031020
BA,20031106
BA,20031208
BA,20031225
BA,20040101
BA,20040405
BA,20040408
BA,20040409
BA,20040525
BA,20040607
BA,20040621
BA,20040709
BA,20040816
BA,20041011
BA,20041208
BA,20050324
BA,20050325
BA,20050525
BA,20050613
BA,20050620
BA,20050815
BA,20051010
BA,20051208
BA,20060413
BA,20060414
BA,20060501
BA,20060525
BA,20060619
BA,20060821
BA,20061016
BA,20061106
BA,20061208
BA,20061225
BA,20070101
BA,20070402
BA,20070405
BA,20070406
BA,20070501
BA,20070525
BA,20070618
BA,20070709
BA,20070820
BA,20071015
BA,20071106
BA,20071225
BA,20080101
BA,20080320
BA,20080321
BA,20080331
BA,20080501
BA,20080616
BA,20080709
BA,20080818
BA,20081106
BA,20081208
BA,20081225
BA,20090101
BA,20090406
BA,20090409
BA,20090410
BA,20090501
BA,20090525
BA,20090615
BA,20090709
BA,20090817
BA,20091012
BA,20091106
BA,20091208
BA,20091225
BA,20100101
BA,20100401
BA,20100402
BA,20100405
BA,20100525
BA,20100621
BA,20100709
BA,20100816
BA,20101011
BA,20101208
BA,20110421
BA,20110422
BA,20110525
BA,20110620
BA,20110815
BA,20111010
BA,20111208
BA,20120402
BA,20120405
BA,20120406
BA,20120501
BA,20120525
BA,20120618
BA,20120709
BA,20120820
BA,20121015
BA,20121106
BA,20121225
BA,20130101
BA,20130328
BA,20130329
BA,20130401
BA,20130501
BA,20130617
BA,20130709
BA,20130819
BA,20131106
BA,20131225
BA,20140101
BA,20140331
BA,20140417
BA,20140418
BA,20140501
BA,20140616
BA,20140709
BA,20140818
BA,20141106
BA,20141208
BA,20141225
BA,20150101
BA,20150402
BA,20150403
BA,20150406
BA,20150501
BA,20150525
BA,20150615
BA,20150709
BA,20150817
BA,20151012
BA,20151106
BA,20151208
BA,20151225
BA,20160101
BA,20160324
BA,20160325
BA,20160525
BA,20160620
BA,20160815
BA,20161010
BA,20161208
BA,20170413
BA,20170414
BA,20170501
BA,20170525
BA,20170619
BA,20170821
BA,20171016
BA,20171208
BA,20171225
BA,20171229
BA,20180101
BA,20180329
BA,20180330
BA,20180501
BA,20180525
BA,20180618
BA,20180709
BA,20180820
BA,20181015
BA,20181225
BA,20181231
BA,20190101
BA,20190418
BA,20190419
BA,20190501
BA,20190610
BA,20190617
BA,20190709
BA,20190819
BA,20191225
BA,20191231
BA,20200101
BA,20200409
BA,20200410
BA,20200501
BA,20200525
BA,20200608
BA,20200615
BA,20200709
BA,20200817
BA,20201012
BA,20201208
BA,20201225
BA,20201231
BA,20210101
BA,20210401
BA,20210402
BA,20210525
BA,20210614
BA,20210621
BA,20210709
BA,20210816
BA,20211011
BA,20211208
BA,20211231
BA,20220414
BA,20220415
BA,20220525
BA,20220613
BA,20220620
BA,20220815
BA,20221010
BA,20221208
BA,20221230
BA,20230406
BA,20230407
BA,20230501
BA,20230525
BA,20230619
BA,20230821
BA,20231016
BA,20231208
BA,20231225
BA,20231229
BA,20240101
BA,20240328
BA,20240329
BA,20240501
BA,20240610
BA,20240617
BA,20240709
BA,20240819
BA,20241225
BA,20241231
BA,20250101
BA,20250417
BA,20250418
BA,20250501
BA,20250609
BA,20250616
BA,20250709
BA,20250818
BA,20251208
BA,20251225
BA,20251231
BA,20260101
BA,20260402
BA,20260403
BA,20260501
BA,20260525
BA,20260608
BA,20260615
BA,20260709
BA,20260817
BA,20261012
BA,20261208
BA,20261225
BA,20261231
BA,20270101
BA,20270325
BA,20270326
BA,20270525
BA,20270614
BA,20270621
BA,20270709
BA,20270816
BA,20271011
BA,20271208
BA,20271231
BA,20280413
BA,20280414
BA,20280501
BA,20280525
BA,20280619
BA,20280821
BA,20281016
BA,20281208
BA,20281225
BA,20281229
BA,20290101
BA,20290329
BA,20290330
BA,20290501
BA,20290525
BA,20290618
BA,20290709
BA,20290820
BA,20291015
BA,20291225
BA,20291231
BJN,19990101
BJN,19990216
BJN,19990217
BJN,19990218
BJN,19990501
BJN,19991001
BJN,19991002
BJN,19991220
BJN,19991231
BJN,20000103
BJN,20000207
BJN,20000208
BJN,20000209
BJN,20000501
BJN,20000502
BJN,20001002
BJN,20001003
BJN,20001004
BJN,20001005
BJN,20001006
BJN,20010101
BJN,20010124
BJN,20010125
BJN,20010126
BJN,20010129
BJN,20010130
BJN,20010501
BJN,20010502
BJN,20010503
BJN,20010504
BJN,20010507
BJN,20011001
BJN,20011002
BJN,20011003
BJN,20011004
BJN,20011005
BJN,20020101
BJN,20020102
BJN,20020103
BJN,20020212
BJN,20020213
BJN,20020214
BJN,20020215
BJN,20020216
BJN,20020217
BJN,20020218
BJN,20020501
BJN,20020502
BJN,20020503
BJN,20020506
BJN,20020507
BJN,20021001
BJN,20021002
BJN,20021003
BJN,20021004
BJN,20021007
BJN,20030101
BJN,20030201
BJN,20030203
BJN,20030204
BJN,20030205
BJN,20030206
BJN,20030207
BJN,20030501
BJN,20030502
BJN,20030505
BJN,20031001
BJN,20031002
BJN,20031003
BJN,20031006
BJN,20031007
BJN,20040101
BJN,20040122
BJN,20040123
BJN,20040126
BJN,20040127
BJN,20040128
BJN,20040503
BJN,20040504
BJN,20040505
BJN,20040506
BJN,20040507
BJN,20041001
BJN,20041005
BJN,20041006
BJN,20041007
BJN,20050103
BJN,20050209
BJN,20050210
BJN,20050211
BJN,20050214
BJN,20050215
BJN,20050502
BJN,20050503
BJN,20050504
BJN,20050505
BJN,20050506
BJN,20051003
BJN,20051004
BJN,20051005
BJN,20051006
BJN,20051007
BJN,20060102
BJN,20060103
BJN,20060130
BJN,20060131
BJN,20060201
BJN,20060202
BJN,20060203
BJN,20060501
BJN,20060502
BJN,20060503
BJN,20060504
BJN,20060505
BJN,20061002
BJN,20061003
BJN,20061004
BJN,20061005
BJN,20061006
BJN,20070101
BJN,20070219
BJN,20070220
BJN,20070221
BJN,20070222
BJN,20070223
BJN,20070501
BJN,20070502
BJN,20070503
BJN,20070504
BJN,20070507
BJN,20071001
BJN,20071002
BJN,20071003
BJN,20071004
BJN,20071005
BJN,20080101
BJN,20080207
BJN,20080208
BJN,20080211
BJN,20080212
BJN,20080213
BJN,20080501
BJN,20080502
BJN,20080505
BJN,20080506
BJN,20080507
BJN,20081001
BJN,20081002
BJN,20081003
BJN,20081006
BJN,20081007
BJN,20090101
BJN,20090126
BJN,20090127
BJN,20090128
BJN,20090129
BJN,20090130
BJN,20090501
BJN,20090504
BJN,20090505
BJN,20090506
BJN,20090507
BJN,20091001
BJN,20091002
BJN,20091005
BJN,20091006
BJN,20091007
BJN,20100101
BJN,20100215
BJN,20100216
BJN,20100217
BJN,20100218
BJN,20100219
BJN,20100503
BJN,20100504
BJN,20100505
BJN,20100506
BJN,20100507
BJN,20101001
BJN,20101004
BJN,20101005
BJN,20101006
BJN,20101007
BJN,20110103
BJN,20110203
BJN,20110204
BJN,20110207
BJN,20110208
BJN,20110209
BJN,20110502
BJN,20110503
BJN,20110504
BJN,20110505
BJN,20110506
BJN,20111003
BJN,20111004
BJN,20111005
BJN,20111006
BJN,20111007
BJN,20120102
BJN,20120123
BJN,20120124
BJN,20120125
BJN,20120126
BJN,20120127
BJN,20120501
BJN,20120502
BJN,20120503
BJN,20120504
BJN,20120507
BJN,20121001
BJN,20121002
BJN,20121003
BJN,20121004
BJN,20121005
BJN,20130101
BJN,20130211
BJN,20130212
BJN,20130213
BJN,20130214
BJN,20130215
BJN,20130501
BJN,20130502
BJN,20130503
BJN,20130506
BJN,20130507
BJN,20131001
BJN,20131002
BJN,20131003
BJN,20131004
BJN,20131007
BJN,20140101
BJN,20140131
BJN,20140203
BJN,20140204
BJN,20140205
BJN,20140206
BJN,20140501
BJN,20140502
BJN,20140505
BJN,20140506
BJN,20140507
BJN,20141001
BJN,20141002
BJN,20141003
BJN,20141006
BJN,20141007
BJN,20150101
BJN,20150219
BJN,20150220
BJN,20150223
BJN,20150224
BJN,20150225
BJN,20150501
BJN,20150504
BJN,20150505
BJN,20150506
BJN,20150507
BJN,20151001
BJN,20151002
BJN,20151005
BJN,20151006
BJN,20151007
BJN,20160101
BJN,20160208
BJN,20160209
BJN,20160210
BJN,20160211
BJN,20160212
BJN,20160502
BJN,20160503
BJN,20160504
BJN,20160505
BJN,20160506
BJN,20161003
BJN,20161004
BJN,20161005
BJN,20161006
BJN,20161007
BJN,20170102
BJN,20170128
BJN,20170130
BJN,20170131
BJN,20170201
BJN,20170202
BJN,20170203
BJN,20170501
BJN,20171002
BJN,20171003
BJN,20180101
BJN,20180216
BJN,20180217
BJN,20180219
BJN,20180220
BJN,20180221
BJN,20180222
BJN,20180501
BJN,20181001
BJN,20181002
BJN,20190101
BJN,20190205
BJN,20190206
BJN,20190207
BJN,20190208
BJN,20190209
BJN,20190211
BJN,20190501
BJN,20191001
BJN,20191002
BJN,20200101
BJN,20200125
BJN,20200127
BJN,20200128
BJN,20200129
BJN,20200130
BJN,20200131
BJN,20200501
BJN,20201001
BJN,20201002
BJN,20210101
BJN,20210212
BJN,20210213
BJN,20210215
BJN,20210216
BJN,20210217
BJN,20210218
BJN,20210501
BJN,20211001
BJN,20211002
BJN,20220201
BJN,20220202
BJN,20220203
BJN,20220204
BJN,20220205
BJN,20220207
BJN,20220502
BJN,20221001
BJN,20221003
BJN,20230102
BJN,20230123
BJN,20230124
BJN,20230125
BJN,20230126
BJN,20230127
BJN,20230128
BJN,20230501
BJN,20231002
BJN,20231003
BJN,20240101
BJN,20240210
BJN,20240212
BJN,20240213
BJN,20240214
BJN,20240215
BJN,20240216
BJN,20240501
BJN,20241001
BJN,20241002
BJN,20250101
BJN,20250129
BJN,20250130
BJN,20250131
BJN,20250201
BJN,20250203
BJN,20250204
BJN,20250501
BJN,20251001
BJN,20251002
BJN,20260101
BJN,20260217
BJN,20260218
BJN,20260219
BJN,20260220
BJN,20260221
BJN,20260223
BJN,20260501
BJN,20261001
BJN,20261002
BJN,20270101
BJN,20270206
BJN,20270208
BJN,20270209
BJN,20270210
BJN,20270211
BJN,20270212
BJN,20270501
BJN,20271001
BJN,20271002
BKK,19950812
BKK,19951023
BKK,19951205
BKK,19951210
BKK,19951231
BKK,19960101
BKK,19960214
BKK,19960408
BKK,19960412
BKK,19960413
BKK,19960414
BKK,19960501
BKK,19960505
BKK,19960514
BKK,19960711
BKK,19960712
BKK,19960812
BKK,19961023
BKK,19961205
BKK,19961210
BKK,19961231
BKK,19970101
BKK,19970214
BKK,19970408
BKK,19970412
BKK,19970413
BKK,19970414
BKK,19970501
BKK,19970505
BKK,19970514
BKK,19970711
BKK,19970712
BKK,19970812
BKK,19971023
BKK,19971205
BKK,19971210
BKK,19971231
BKK,19980101
BKK,19980211
BKK,19980406
BKK,19980413
BKK,19980414
BKK,19980501
BKK,19980505
BKK,19980511
BKK,19980701
BKK,19980709
BKK,19980812
BKK,19981023
BKK,19981207
BKK,19981210
BKK,19981231
BKK,19990101
BKK,19990201
BKK,19990214
BKK,19990406
BKK,19990408
BKK,19990412
BKK,19990413
BKK,19990414
BKK,19990427
BKK,19990501
BKK,19990503
BKK,19990505
BKK,19990514
BKK,19990628
BKK,19990701
BKK,19990711
BKK,19990712
BKK,19990812
BKK,19991023
BKK,19991025
BKK,19991205
BKK,19991206
BKK,19991210
BKK,19991231
BKK,20000103
BKK,20000221
BKK,20000406
BKK,20000413
BKK,20000414
BKK,20000501
BKK,20000505
BKK,20000517
BKK,20000717
BKK,20000814
BKK,20001023
BKK,20001205
BKK,20001211
BKK,20010101
BKK,20010102
BKK,20010208
BKK,20010214
BKK,20010406
BKK,20010408
BKK,20010412
BKK,20010413
BKK,20010414
BKK,20010416
BKK,20010501
BKK,20010505
BKK,20010507
BKK,20010508
BKK,20010514
BKK,20010706
BKK,20010711
BKK,20010712
BKK,20010812
BKK,20010813
